doi;author;title;year;abstract;journal
10.1524/stuf.1978.31.jg.1;;Titelei Heft 1;1978;Article Titelei Heft 1 was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.3;VERONIKA SCHMIDT;Klassenbedingte Differenzierung des deutschen Wortschatzes;1978;Article Klassenbedingte Differenzierung des deutschen Wortschatzes was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.15;HORST NAUMANN;Zum Sprachgebrauch in der sozialistischen Landwirtschaft;1978;Article Zum Sprachgebrauch in der sozialistischen Landwirtschaft was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.21;WILHELM BONDZIO;Abri? der semantischen Valenztheorie als Grundlage der Syntax;1978;Article Abri? der semantischen Valenztheorie als Grundlage der Syntax was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.34;HANNELOEE V?LKEL;Algorithmus zur Abarbeitung des Kontextes von „sprechen“ als Modell der semantisi?hen Bestimmung;1978;Article Algorithmus zur Abarbeitung des Kontextes von „sprechen“ als Modell der semantisi?hen Bestimmung was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.51;"À. À. Ïèîòðîâñêàÿ; Ð. Ã. Ïèîòðîâñêèé";Èñêóññòâåííûé èíòåëëåêò è ÿçûêîçíàíèå;1978;Article Èñêóññòâåííûé èíòåëëåêò è ÿçûêîçíàíèå was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.58;GERTRUD P?TSCH;Das Nias im historischen Vergleich;1978;Article Das Nias im historischen Vergleich was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.73;W . W . SCHUHMACHER;The spelling of the names of the Hawaiian Islands in K. T. Khlebnikov's Baranov biography (1835);1978;Article The spelling of the names of the Hawaiian Islands in K. T. Khlebnikov's Baranov biography (1835) was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.75;KLAUS WELKE;DISKUSSION: Zum Begriff der Laut-Bedeutungs-Zuordnung - eine Erwiderung auf Werner Neumann;1978;Article DISKUSSION: Zum Begriff der Laut-Bedeutungs-Zuordnung - eine Erwiderung auf Werner Neumann was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.78;;REZENSIONEN;1978;Article REZENSIONEN was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.109;;Berichte;1978;Article Berichte was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.119;;Titelei Heft 2;1978;Article Titelei Heft 2 was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.121;ERHARD ALBRECHT;?ber den Zusammenhang von Sprache, Gesellschaft und Denken;1978;Article ?ber den Zusammenhang von Sprache, Gesellschaft und Denken was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.132;ROLAND HABWEG;Deixis und variable Referenz;1978;Article Deixis und variable Referenz was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.143;GEORG F. MEIER;Innersprachliche und konfrontative Polysemie;1978;Article Innersprachliche und konfrontative Polysemie was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.151;HILDEGARD H?FTMANN;The verbal expressions in the Fon-Language;1978;Article The verbal expressions in the Fon-Language was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.170;VELIMIR PETROVI?;Zur Satzmelodie der Ausrahmungssatzstrukturen;1978;Article Zur Satzmelodie der Ausrahmungssatzstrukturen was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.183;MAGN?S P?TURSSON;Phonetik, Sprache, Sprachwissenschaft;1978;Article Phonetik, Sprache, Sprachwissenschaft was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.197;;Rezensionen;1978;Article Rezensionen was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.225;;Titelei Heft 3;1978;Article Titelei Heft 3 was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.227;K . S. BRYKOVSKIJ;Zum Problem der systemhaft-paradigmatischen Erforschung der einander entsprechenden Satzgef?ge und S?tze mit abgesonderten Wortgruppen;1978;Article Zum Problem der systemhaft-paradigmatischen Erforschung der einander entsprechenden Satzgef?ge und S?tze mit abgesonderten Wortgruppen was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.242;GEORG F . MEIEB;Methodologische Probleme der linguistischen Typologie;1978;Article Methodologische Probleme der linguistischen Typologie was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.250;SABINE WITTIG;Das Verbalnomen im Arabischen;1978;Article Das Verbalnomen im Arabischen was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.264;HELGA MEIER;Zum Zasammenwirken sprachlicher Mittel beim Ausdruck der Modalit?t;1978;Article Zum Zasammenwirken sprachlicher Mittel beim Ausdruck der Modalit?t was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.271;OWE GUSTAVS;Zur Funktion isl?ndischer Konstruktionen vom Typ 'hv?tt h?rid' und '?essi blessud b?rn';1978;Article Zur Funktion isl?ndischer Konstruktionen vom Typ 'hv?tt h?rid' und '?essi blessud b?rn' was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.277;RAINER FREITAG;Diskussion: Zum Kompetenzbegriff in der b?rgerlichen Wissenschaft;1978;Article Diskussion: Zum Kompetenzbegriff in der b?rgerlichen Wissenschaft was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.282;ERNESTINA LANDAU;Linking Mark - Ein n?tzlicher Zusatz zur Phonetischen Transkription der Englischen Sprache;1978;Article Linking Mark - Ein n?tzlicher Zusatz zur Phonetischen Transkription der Englischen Sprache was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.290;;Rezensionen;1978;Article Rezensionen was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.337;;Titelei Heft 4;1978;Article Titelei Heft 4 was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.339;WERNER NEUMANN;"Regel und Wissen, „Sprachspiel"" und gesellschaftliche Wirklichkeit. Ein methodologiekritischer Exkurs";1978;"Article Regel und Wissen, „Sprachspiel"" und gesellschaftliche Wirklichkeit. Ein methodologiekritischer Exkurs was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).";LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.350;EBERHARD HILDEBRAND;Zu funktional-semantischen Kategorien mit syntaktischen Konstruktionen als Zentrum;1978;Article Zu funktional-semantischen Kategorien mit syntaktischen Konstruktionen als Zentrum was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.358;MARTIN ROCKEL;Zur Lage der irischen Sprache in der Republik Irland;1978;Article Zur Lage der irischen Sprache in der Republik Irland was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.370;WERNER M?HLNER;Zum 'Wesen des Fragesatzes auf der Grundlage der Valenz des Pr?dikats;1978;Article Zum 'Wesen des Fragesatzes auf der Grundlage der Valenz des Pr?dikats was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.394;JOACHIM DIETZE;Pr?missen f?r die Programmgestaltung zur automatischen Sprachdatenverarbeitung;1978;Article Pr?missen f?r die Programmgestaltung zur automatischen Sprachdatenverarbeitung was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.396;SIEGFRIED HEUSINGER;Zur Entwicklung der Sprache in der Ontogenese;1978;Article Zur Entwicklung der Sprache in der Ontogenese was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.408;W . W . SCHUHMACHER;"A Note on ""Arbeit""";1978;"Article A Note on ""Arbeit"" was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).";LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.409;GEORG F . MEIER;Gratulation:  Arnold ?ikobava zum achtzigsten Geburtstag;1978;Article Gratulation:  Arnold ?ikobava zum achtzigsten Geburtstag was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.413;;Rezensionen;1978;Article Rezensionen was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.444;;Berichte;1978;Article Berichte was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.453;;Titelei Heft 5;1978;Article Titelei Heft 5 was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.457;WERNER BAHNER;Aspekte der Sprachbetrachtung in der Renaissance;1978;Article Aspekte der Sprachbetrachtung in der Renaissance was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.463;ULRICH RICKEN;Zum Verh?ltnis von Sprachtheorie und Weltanschauung in der Aufkl?rung;1978;Article Zum Verh?ltnis von Sprachtheorie und Weltanschauung in der Aufkl?rung was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.471;PETER FORSCH;Zum Verh?ltnis von Weltanschauung, sprachwissenschaftlicher Methode und Politik in b?rgerlicher Sprachwissenschaft - Wihelm Wundt / Noam Chomsky;1978;Article Zum Verh?ltnis von Weltanschauung, sprachwissenschaftlicher Methode und Politik in b?rgerlicher Sprachwissenschaft - Wihelm Wundt / Noam Chomsky was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.476;THEA SCHIPPAN;Theoretische und methodische Positionen von Darstellungen zur Geschichte der Sprachwissenschaft;1978;Article Theoretische und methodische Positionen von Darstellungen zur Geschichte der Sprachwissenschaft was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.482;ALBRECHT NEUBERT;Zum Zusammenhang von Gegenstand, Fragestellung und Methodologie (am Beispiel der Sprache-Gesellschaft-Problematik);1978;Article Zum Zusammenhang von Gegenstand, Fragestellung und Methodologie (am Beispiel der Sprache-Gesellschaft-Problematik) was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.487;ERHARD ALBRECHT;?ber den Zusammenhang von allgemeiner und spezieller Methodologie;1978;Article ?ber den Zusammenhang von allgemeiner und spezieller Methodologie was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.492;GERTRUD P?TSCH;Voraussetzungen f?r den historischen Vergleich;1978;Article Voraussetzungen f?r den historischen Vergleich was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.497;RAINER ECKERT;Zum Historismus in der Sprachwissenschaft;1978;Article Zum Historismus in der Sprachwissenschaft was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.501;LUDWIG WILSKE;Bemerkungen zur Feldtheorie in der sowjetischen Linguistik;1978;Article Bemerkungen zur Feldtheorie in der sowjetischen Linguistik was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.506;OTTO KADE;Zum Zusammenhang zwischen Weltanschauung und Methoden in der ?bersetzungstheorie;1978;Article Zum Zusammenhang zwischen Weltanschauung und Methoden in der ?bersetzungstheorie was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.512;WALTER APELT;Zur Reflexion sprachphilosophischer und sprachwissenschaftlicher Ideen in Sprachmethodik und -Unterricht der BRD;1978;Article Zur Reflexion sprachphilosophischer und sprachwissenschaftlicher Ideen in Sprachmethodik und -Unterricht der BRD was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.518;WILHELM SCHMIDT;Zu methodologischen Positionen der funktional-kommunikativen Sprachbetrachtung;1978;Article Zu methodologischen Positionen der funktional-kommunikativen Sprachbetrachtung was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.524;WOLFDIETRICH HARTUKG;Methodologische Voraussetzungen f?r die Erforschung des gesellschaftlichen Wesens der Sprache;1978;Article Methodologische Voraussetzungen f?r die Erforschung des gesellschaftlichen Wesens der Sprache was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.530;GOTTHARD LERCHNER;Sprachpragmatik als erkenntnistheoretisches und linguistisches Problem;1978;Article Sprachpragmatik als erkenntnistheoretisches und linguistisches Problem was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1978.31.jg.536;WOLFGANG MOTSCH;Gesichtspunkte f?r die Gliederung der Sprachanalyse in Untersuchungsgebiete und die dominierende Rolle des Handlungscharakters der Sprache;1978;Article Gesichtspunkte f?r die Gliederung der Sprachanalyse in Untersuchungsgebiete und die dominierende Rolle des Handlungscharakters der Sprache was published on December 1, 1978 in the journal STUF - Language Typology and Universals (volume 31, issue JG).;LANGUAGE TYPOLOGY AND UNIVERSALS
